time;V(Net-_U2-VO_);
54.2529;5.0028;
54.2539;5.0028;
54.2549;5.0028;
54.2559;5.0028;
54.2569;5.0028;
54.2579;5.0028;
54.2589;5.0028;
54.2599;5.0028;
54.2609;5.0028;
54.2619;5.0028;
54.2629;5.0028;
54.2639;5.0028;
54.2649;5.0028;
54.2659;5.0028;
54.2669;5.0028;
54.2679;5.0028;
54.2689;5.0028;
54.2699;5.0028;
54.2709;5.0028;
54.2719;5.0028;
54.2729;5.0028;
54.2739;5.0028;
54.2749;5.0028;
54.2759;5.0028;
54.2769;5.0028;
54.2779;5.0028;
54.2789;5.0028;
54.2799;5.0028;
54.2809;5.0028;
54.2819;5.0028;
54.2829;5.0028;
54.2839;5.0028;
54.2849;5.0028;
54.2859;5.0028;
54.2869;5.0028;
54.2879;5.0028;
54.2889;5.0028;
54.2899;5.0028;
54.2909;5.0028;
54.2919;5.0028;
54.2929;5.0028;
54.2939;5.0028;
54.2949;5.0028;
54.2959;5.0028;
54.2969;5.0028;
54.2979;5.0028;
54.2989;5.0028;
54.2999;5.0028;
54.3009;5.0028;
54.3019;5.0028;
54.3029;5.0028;
54.3039;5.0028;
54.3049;5.0028;
54.3059;5.0028;
54.3069;5.0028;
54.3079;5.0028;
54.3089;5.0028;
54.3099;5.0028;
54.3109;5.0028;
54.3119;5.0028;
54.3129;5.0028;
54.3139;5.0028;
54.3149;5.0028;
54.3159;5.0028;
54.3169;5.0028;
54.3179;5.0028;
54.3189;5.0028;
54.3199;5.0028;
54.3209;5.0028;
54.3219;5.0028;
54.3229;5.0028;
54.3239;5.0028;
54.3249;5.0028;
54.3259;5.0028;
54.3269;5.0028;
54.3279;5.0028;
54.3289;5.0028;
54.3299;5.0028;
54.3309;5.0028;
54.3319;5.0028;
54.3329;5.0028;
54.3339;5.0028;
54.3349;5.0028;
54.3359;5.0028;
54.3369;5.0028;
54.3379;5.0028;
54.3389;5.0028;
54.3399;5.0028;
54.3409;5.0028;
54.3419;5.0028;
54.3429;5.0028;
54.3439;5.0028;
54.3449;5.0028;
54.3459;5.0028;
54.3469;5.0028;
54.3479;5.0028;
54.3489;5.0028;
54.3499;5.0028;
54.3509;5.0028;
54.3519;5.0028;
54.3529;5.0028;
54.3539;5.0028;
54.3549;5.0028;
54.3559;5.0028;
54.3569;5.0028;
54.3579;5.0028;
54.3589;5.0028;
54.3599;5.0028;
54.3609;5.0028;
54.3619;5.0028;
54.3629;5.0028;
54.3639;5.0028;
54.3649;5.0028;
54.3659;5.0028;
54.3669;5.0028;
54.3679;5.0028;
54.3689;5.0028;
54.3699;5.0028;
54.3709;5.0028;
54.3719;5.0028;
54.3729;5.0028;
54.3739;5.0028;
54.3749;5.0028;
54.3759;5.0028;
54.3769;5.0028;
54.3779;5.0028;
54.3789;5.0028;
54.3799;5.0028;
54.3809;5.0028;
54.3819;5.0028;
54.3829;5.0028;
54.3839;5.0028;
54.3849;5.0028;
54.3859;5.0028;
54.3869;5.0028;
54.3879;5.0028;
54.3889;5.0028;
54.3899;5.0028;
54.3909;5.0028;
54.3919;5.0028;
54.3929;5.0028;
54.3939;5.0028;
54.3949;5.0028;
54.3959;5.0028;
54.3969;5.0028;
54.3979;5.0028;
54.3989;5.0028;
54.3999;5.0028;
54.4009;5.0028;
54.4019;5.0028;
54.4029;5.0028;
54.4039;5.0028;
54.4049;5.0028;
54.4059;5.0028;
54.4069;5.0028;
54.4079;5.0028;
54.4089;5.0028;
54.4099;5.0028;
54.4109;5.0028;
54.4119;5.0028;
54.4129;5.0028;
54.4139;5.0028;
54.4149;5.0028;
54.4159;5.0028;
54.4169;5.0028;
54.4179;5.0028;
54.4189;5.0028;
54.4199;5.0028;
54.4209;5.0028;
54.4219;5.0028;
54.4229;5.0028;
54.4239;5.0028;
54.4249;5.0028;
54.4259;5.0028;
54.4269;5.0028;
54.4279;5.0028;
54.4289;5.0028;
54.4299;5.0028;
54.4309;5.0028;
54.4319;5.0028;
54.4329;5.0028;
54.4339;5.0028;
54.4349;5.0028;
54.4359;5.0028;
54.4369;5.0028;
54.4379;5.0028;
54.4389;5.0028;
54.4399;5.0028;
54.4409;5.0028;
54.4419;5.0028;
54.4429;5.0028;
54.4439;5.0028;
54.4449;5.0028;
54.4459;5.0028;
54.4469;5.0028;
54.4479;5.0028;
54.4489;5.0028;
54.4499;5.0028;
54.4509;5.0028;
54.4519;5.0028;
54.4529;5.0028;
54.4539;5.0028;
54.4549;5.0028;
54.4559;5.0028;
54.4569;5.0028;
54.4579;5.0028;
54.4589;5.0028;
54.4599;5.0028;
54.4609;5.0028;
54.4619;5.0028;
54.4629;5.0028;
54.4639;5.0028;
54.4649;5.0028;
54.4659;5.0028;
54.4669;5.0028;
54.4679;5.0028;
54.4689;5.0028;
54.4699;5.0028;
54.4709;5.0028;
54.4719;5.0028;
54.4729;5.0028;
54.4739;5.0028;
54.4749;5.0028;
54.4759;5.0028;
54.4769;5.0028;
54.4779;5.0028;
54.4789;5.0028;
54.4799;5.0028;
54.4809;5.0028;
54.4819;5.0028;
54.4829;5.0028;
54.4839;5.0028;
54.4849;5.0028;
54.4859;5.0028;
54.4869;5.0028;
54.4879;5.0028;
54.4889;5.0028;
54.4899;5.0028;
54.4909;5.0028;
54.4919;5.0028;
54.4929;5.0028;
54.4939;5.0028;
54.4949;5.0028;
54.4959;5.0028;
54.4969;5.0028;
54.4979;5.0028;
54.4989;5.0028;
54.4999;5.0028;
54.5009;5.0028;
54.5019;5.0028;
54.5029;5.0028;
54.5039;5.0028;
54.5049;5.0028;
54.5059;5.0028;
54.5069;5.0028;
54.5079;5.0028;
54.5089;5.0028;
54.5099;5.0028;
54.5109;5.0028;
54.5119;5.0028;
54.5129;5.0028;
54.5139;5.0028;
54.5149;5.0028;
54.5159;5.0028;
54.5169;5.0028;
54.5179;5.0028;
54.5189;5.0028;
54.5199;5.0028;
54.5209;5.0028;
54.5219;5.0028;
54.5229;5.0028;
54.5239;5.0028;
54.5249;5.0028;
54.5259;5.0028;
54.5269;5.0028;
54.5279;5.0028;
54.5289;5.0028;
54.5299;5.0028;
54.5309;5.0028;
54.5319;5.0028;
54.5329;5.0028;
54.5339;5.0028;
54.5349;5.0028;
54.5359;5.0028;
54.5369;5.0028;
54.5379;5.0028;
54.5389;5.0028;
54.5399;5.0028;
54.5409;5.0028;
54.5419;5.0028;
54.5429;5.0028;
54.5439;5.0028;
54.5449;5.0028;
54.5459;5.0028;
54.5469;5.0028;
54.5479;5.0028;
54.5489;5.0028;
54.5499;5.0028;
54.5509;5.0028;
54.5519;5.0028;
54.5529;5.0028;
54.5539;5.0028;
54.5549;5.0028;
54.5559;5.0028;
54.5569;5.0028;
54.5579;5.0028;
54.5589;5.0028;
54.5599;5.0028;
54.5609;5.0028;
54.5619;5.0028;
54.5629;5.0028;
54.5639;5.0028;
54.5649;5.0028;
54.5659;5.0028;
54.5669;5.0028;
54.5679;5.0028;
54.5689;5.0028;
54.5699;5.0028;
54.5709;5.0028;
54.5719;5.0028;
54.5729;5.0028;
54.5739;5.0028;
54.5749;5.0028;
54.5759;5.0028;
54.5769;5.0028;
54.5779;5.0028;
54.5789;5.0028;
54.5799;5.0028;
54.5809;5.0028;
54.5819;5.0028;
54.5829;5.0028;
54.5839;5.0028;
54.5849;5.0028;
54.5859;5.0028;
54.5869;5.0028;
54.5879;5.0028;
54.5889;5.0028;
54.5899;5.0028;
54.5909;5.0028;
54.5919;5.0028;
54.5929;5.0028;
54.5939;5.0028;
54.5949;5.0028;
54.5959;5.0028;
54.5969;5.0028;
54.5979;5.0028;
54.5989;5.0028;
54.5999;5.0028;
54.6009;5.0028;
54.6019;5.0028;
54.6029;5.0028;
54.6039;5.0028;
54.6049;5.0028;
54.6059;5.0028;
54.6069;5.0028;
54.6079;5.0028;
54.6089;5.0028;
54.6099;5.0028;
54.6109;5.0028;
54.6119;5.0028;
54.6129;5.0028;
54.6139;5.0028;
54.6149;5.0028;
54.6159;5.0028;
54.6169;5.0028;
54.6179;5.0028;
54.6189;5.0028;
54.6199;5.0028;
54.6209;5.0028;
54.6219;5.0028;
54.6229;5.0028;
54.6239;5.0028;
54.6249;5.0028;
54.6259;5.0028;
54.6269;5.0028;
54.6279;5.0028;
54.6289;5.0028;
54.6299;5.0028;
54.6309;5.0028;
54.6319;5.0028;
54.6329;5.0028;
54.6339;5.0028;
54.6349;5.0028;
54.6359;5.0028;
54.6369;5.0028;
54.6379;5.0028;
54.6389;5.0028;
54.6399;5.0028;
54.6409;5.0028;
54.6419;5.0028;
54.6429;5.0028;
54.6439;5.0028;
54.6449;5.0028;
54.6459;5.0028;
54.6469;5.0028;
54.6479;5.0028;
54.6489;5.0028;
54.6499;5.0028;
54.6509;5.0028;
54.6519;5.0028;
54.6529;5.0028;
54.6539;5.0028;
54.6549;5.0028;
54.6559;5.0028;
54.6569;5.0028;
54.6579;5.0028;
54.6589;5.0028;
54.6599;5.0028;
54.6609;5.0028;
54.6619;5.0028;
54.6629;5.0028;
54.6639;5.0028;
54.6649;5.0028;
54.6659;5.0028;
54.6669;5.0028;
54.6679;5.0028;
54.6689;5.0028;
54.6699;5.0028;
54.6709;5.0028;
54.6719;5.0028;
54.6729;5.0028;
54.6739;5.0028;
54.6749;5.0028;
54.6759;5.0028;
54.6769;5.0028;
54.6779;5.0028;
54.6789;5.0028;
54.6799;5.0028;
54.6809;5.0028;
54.6819;5.0028;
54.6829;5.0028;
54.6839;5.0028;
54.6849;5.0028;
54.6859;5.0028;
54.6869;5.0028;
54.6879;5.0028;
54.6889;5.0028;
54.6899;5.0028;
54.6909;5.0028;
54.6919;5.0028;
54.6929;5.0028;
54.6939;5.0028;
54.6949;5.0028;
54.6959;5.0028;
54.6969;5.0028;
54.6979;5.0028;
54.6989;5.0028;
54.6999;5.0028;
54.7009;5.0028;
54.7019;5.0028;
54.7029;5.0028;
54.7039;5.0028;
54.7049;5.0028;
54.7059;5.0028;
54.7069;5.0028;
54.7079;5.0028;
54.7089;5.0028;
54.7099;5.0028;
54.7109;5.0028;
54.7119;5.0028;
54.7129;5.0028;
54.7139;5.0028;
54.7149;5.0028;
54.7159;5.0028;
54.7169;5.0028;
54.7179;5.0028;
54.7189;5.0028;
54.7199;5.0028;
54.7209;5.0028;
54.7219;5.0028;
54.7229;5.0028;
54.7239;5.0028;
54.7249;5.0028;
54.7259;5.0028;
54.7269;5.0028;
54.7279;5.0028;
54.7289;5.0028;
54.7299;5.0028;
54.7309;5.0028;
54.7319;5.0028;
54.7329;5.0028;
54.7339;5.0028;
54.7349;5.0028;
54.7359;5.0028;
54.7369;5.0028;
54.7379;5.0028;
54.7389;5.0028;
54.7399;5.0028;
54.7409;5.0028;
54.7419;5.0028;
54.7429;5.0028;
54.7439;5.0028;
54.7449;5.0028;
54.7459;5.0028;
54.7469;5.0028;
54.7479;5.0028;
54.7489;5.0028;
54.7499;5.0028;
54.7509;5.0028;
54.7519;5.0028;
54.7529;5.0028;
54.7539;5.0028;
54.7549;5.0028;
54.7559;5.0028;
54.7569;5.0028;
54.7579;5.0028;
54.7589;5.0028;
54.7599;5.0028;
54.7609;5.0028;
54.7619;5.0028;
54.7629;5.0028;
54.7639;5.0028;
54.7649;5.0028;
54.7659;5.0028;
54.7669;5.0028;
54.7679;5.0028;
54.7689;5.0028;
54.7699;5.0028;
54.7709;5.0028;
54.7719;5.0028;
54.7729;5.0028;
54.7739;5.0028;
54.7749;5.0028;
54.7759;5.0028;
54.7769;5.0028;
54.7779;5.0028;
54.7789;5.0028;
54.7799;5.0028;
54.7809;5.0028;
54.7819;5.0028;
54.7829;5.0028;
54.7839;5.0028;
54.7849;5.0028;
54.7859;5.0028;
54.7869;5.0028;
54.7879;5.0028;
54.7889;5.0028;
54.7899;5.0028;
54.7909;5.0028;
54.7919;5.0028;
54.7929;5.0028;
54.7939;5.0028;
54.7949;5.0028;
54.7959;5.0028;
54.7969;5.0028;
54.7979;5.0028;
54.7989;5.0028;
54.7999;5.0028;
54.8009;5.0028;
54.8019;5.0028;
54.8029;5.0028;
54.8039;5.0028;
54.8049;5.0028;
54.8059;5.0028;
54.8069;5.0028;
54.8079;5.0028;
54.8089;5.0028;
54.8099;5.0028;
54.8109;5.0028;
54.8119;5.0028;
54.8129;5.0028;
54.8139;5.0028;
54.8149;5.0028;
54.8159;5.0028;
54.8169;5.0028;
54.8179;5.0028;
54.8189;5.0028;
54.8199;5.0028;
54.8209;5.0028;
54.8219;5.0028;
54.8229;5.0028;
54.8239;5.0028;
54.8249;5.0028;
54.8259;5.0028;
54.8269;5.0028;
54.8279;5.0028;
54.8289;5.0028;
54.8299;5.0028;
54.8309;5.0028;
54.8319;5.0028;
54.8329;5.0028;
54.8339;5.0028;
54.8349;5.0028;
54.8359;5.0028;
54.8369;5.0028;
54.8379;5.0028;
54.8389;5.0028;
54.8399;5.0028;
54.8409;5.0028;
54.8419;5.0028;
54.8429;5.0028;
54.8439;5.0028;
54.8449;5.0028;
54.8459;5.0028;
54.8469;5.0028;
54.8479;5.0028;
54.8489;5.0028;
54.8499;5.0028;
54.8509;5.0028;
54.8519;5.0028;
54.8529;5.0028;
54.8539;5.0028;
54.8549;5.0028;
54.8559;5.0028;
54.8569;5.0028;
54.8579;5.0028;
54.8589;5.0028;
54.8599;5.0028;
54.8609;5.0028;
54.8619;5.0028;
54.8629;5.0028;
54.8639;5.0028;
54.8649;5.0028;
54.8659;5.0028;
54.8669;5.0028;
54.8679;5.0028;
54.8689;5.0028;
54.8699;5.0028;
54.8709;5.0028;
54.8719;5.0028;
54.8729;5.0028;
54.8739;5.0028;
54.8749;5.0028;
54.8759;5.0028;
54.8769;5.0028;
54.8779;5.0028;
54.8789;5.0028;
54.8799;5.0028;
54.8809;5.0028;
54.8819;5.0028;
54.8829;5.0028;
54.8839;5.0028;
54.8849;5.0028;
54.8859;5.0028;
54.8869;5.0028;
54.8879;5.0028;
54.8889;5.0028;
54.8899;5.0028;
54.8909;5.0028;
54.8919;5.0028;
54.8929;5.0028;
54.8939;5.0028;
54.8949;5.0028;
54.8959;5.0028;
54.8969;5.0028;
54.8979;5.0028;
54.8989;5.0028;
54.8999;5.0028;
54.9009;5.0028;
54.9019;5.0028;
54.9029;5.0028;
54.9039;5.0028;
54.9049;5.0028;
54.9059;5.0028;
54.9069;5.0028;
54.9079;5.0028;
54.9089;5.0028;
54.9099;5.0028;
54.9109;5.0028;
54.9119;5.0028;
54.9129;5.0028;
54.9139;5.0028;
54.9149;5.0028;
54.9159;5.0028;
54.9169;5.0028;
54.9179;5.0028;
54.9189;5.0028;
54.9199;5.0028;
54.9209;5.0028;
54.9219;5.0028;
54.9229;5.0028;
54.9239;5.0028;
54.9249;5.0028;
54.9259;5.0028;
54.9269;5.0028;
54.9279;5.0028;
54.9289;5.0028;
54.9299;5.0028;
54.9309;5.0028;
54.9319;5.0028;
54.9329;5.0028;
54.9339;5.0028;
54.9349;5.0028;
54.9359;5.0028;
54.9369;5.0028;
54.9379;5.0028;
54.9389;5.0028;
54.9399;5.0028;
54.9409;5.0028;
54.9419;5.0028;
54.9429;5.0028;
54.9439;5.0028;
54.9449;5.0028;
54.9459;5.0028;
54.9469;5.0028;
54.9479;5.0028;
54.9489;5.0028;
54.9499;5.0028;
54.9509;5.0028;
54.9519;5.0028;
54.9529;5.0028;
54.9539;5.0028;
54.9549;5.0028;
54.9559;5.0028;
54.9569;5.0028;
54.9579;5.0028;
54.9589;5.0028;
54.9599;5.0028;
54.9609;5.0028;
54.9619;5.0028;
54.9629;5.0028;
54.9639;5.0028;
54.9649;5.0028;
54.9659;5.0028;
54.9669;5.0028;
54.9679;5.0028;
54.9689;5.0028;
54.9699;5.0028;
54.9709;5.0028;
54.9719;5.0028;
54.9729;5.0028;
54.9739;5.0028;
54.9749;5.0028;
54.9759;5.0028;
54.9769;5.0028;
54.9779;5.0028;
54.9789;5.0028;
54.9799;5.0028;
54.9809;5.0028;
54.9819;5.0028;
54.9829;5.0028;
54.9839;5.0028;
54.9849;5.0028;
54.9859;5.0028;
54.9869;5.0028;
54.9879;5.0028;
54.9889;5.0028;
54.9899;5.0028;
54.9909;5.0028;
54.9919;5.0028;
54.9929;5.0028;
54.9939;5.0028;
54.9949;5.0028;
54.9959;5.0028;
54.9969;5.0028;
54.9979;5.0028;
54.9989;5.0028;
54.9999;5.0028;
55.0009;5.0028;
55.0019;5.0028;
55.0029;5.0028;
55.0039;5.0028;
55.0049;5.0028;
55.0059;5.0028;
55.0069;5.0028;
55.0079;5.0028;
55.0089;5.0028;
55.0099;5.0028;
55.0109;5.0028;
55.0119;5.0028;
55.0129;5.0028;
55.0139;5.0028;
55.0149;5.0028;
55.0159;5.0028;
55.0169;5.0028;
55.0179;5.0028;
55.0189;5.0028;
55.0199;5.0028;
55.0209;5.0028;
55.0219;5.0028;
55.0229;5.0028;
55.0239;5.0028;
55.0249;5.0028;
55.0259;5.0028;
55.0269;5.0028;
55.0279;5.0028;
55.0289;5.0028;
55.0299;5.0028;
55.0309;5.0028;
55.0319;5.0028;
55.0329;5.0028;
55.0339;5.0028;
55.0349;5.0028;
55.0359;5.0028;
55.0369;5.0028;
55.0379;5.0028;
55.0389;5.0028;
55.0399;5.0028;
55.0409;5.0028;
55.0419;5.0028;
55.0429;5.0028;
55.0439;5.0028;
55.0449;5.0028;
55.0459;5.0028;
55.0469;5.0028;
55.0479;5.0028;
55.0489;5.0028;
55.0499;5.0028;
55.0509;5.0028;
55.0519;5.0028;
55.0529;5.0028;
55.0539;5.0028;
55.0549;5.0028;
55.0559;5.0028;
55.0569;5.0028;
55.0579;5.0028;
55.0589;5.0028;
55.0599;5.0028;
55.0609;5.0028;
55.0619;5.0028;
55.0629;5.0028;
55.0639;5.0028;
55.0649;5.0028;
55.0659;5.0028;
55.0669;5.0028;
55.0679;5.0028;
55.0689;5.0028;
55.0699;5.0028;
55.0709;5.0028;
55.0719;5.0028;
55.0729;5.0028;
55.0739;5.0028;
55.0749;5.0028;
55.0759;5.0028;
55.0769;5.0028;
55.0779;5.0028;
55.0789;5.0028;
55.0799;5.0028;
55.0809;5.0028;
55.0819;5.0028;
55.0829;5.0028;
55.0839;5.0028;
55.0849;5.0028;
55.0859;5.0028;
55.0869;5.0028;
55.0879;5.0028;
55.0889;5.0028;
55.0899;5.0028;
55.0909;5.0028;
55.0919;5.0028;
55.0929;5.0028;
55.0939;5.0028;
55.0949;5.0028;
55.0959;5.0028;
55.0969;5.0028;
55.0979;5.0028;
55.0989;5.0028;
55.0999;5.0028;
55.1009;5.0028;
55.1019;5.0028;
55.1029;5.0028;
55.1039;5.0028;
55.1049;5.0028;
55.1059;5.0028;
55.1069;5.0028;
55.1079;5.0028;
55.1089;5.0028;
55.1099;5.0028;
55.1109;5.0028;
55.1119;5.0028;
55.1129;5.0028;
55.1139;5.0028;
55.1149;5.0028;
55.1159;5.0028;
55.1169;5.0028;
55.1179;5.0028;
55.1189;5.0028;
55.1199;5.0028;
55.1209;5.0028;
55.1219;5.0028;
55.1229;5.0028;
55.1239;5.0028;
55.1249;5.0028;
55.1259;5.0028;
55.1269;5.0028;
55.1279;5.0028;
55.1289;5.0028;
55.1299;5.0028;
55.1309;5.0028;
55.1319;5.0028;
55.1329;5.0028;
55.1339;5.0028;
55.1349;5.0028;
55.1359;5.0028;
55.1369;5.0028;
55.1379;5.0028;
55.1389;5.0028;
55.1399;5.0028;
55.1409;5.0028;
55.1419;5.0028;
55.1429;5.0028;
55.1439;5.0028;
55.1449;5.0028;
55.1459;5.0028;
55.1469;5.0028;
55.1479;5.0028;
55.1489;5.0028;
55.1499;5.0028;
55.1509;5.0028;
55.1519;5.0028;
55.1529;5.0028;
55.1539;5.0028;
55.1549;5.0028;
55.1559;5.0028;
55.1569;5.0028;
55.1579;5.0028;
55.1589;5.0028;
55.1599;5.0028;
55.1609;5.0028;
55.1619;5.0028;
55.1629;5.0028;
55.1639;5.0028;
55.1649;5.0028;
55.1659;5.0028;
55.1669;5.0028;
55.1679;5.0028;
55.1689;5.0028;
55.1699;5.0028;
55.1709;5.0028;
55.1719;5.0028;
55.1729;5.0028;
55.1739;5.0028;
55.1749;5.0028;
55.1759;5.0028;
55.1769;5.0028;
55.1779;5.0028;
55.1789;5.0028;
55.1799;5.0028;
55.1809;5.0028;
55.1819;5.0028;
55.1829;5.0028;
55.1839;5.0028;
55.1849;5.0028;
55.1859;5.0028;
55.1869;5.0028;
55.1879;5.0028;
55.1889;5.0028;
55.1899;5.0028;
55.1909;5.0028;
55.1919;5.0028;
55.1929;5.0028;
55.1939;5.0028;
55.1949;5.0028;
55.1959;5.0028;
55.1969;5.0028;
55.1979;5.0028;
55.1989;5.0028;
55.1999;5.0028;
55.2009;5.0028;
55.2019;5.0028;
55.2029;5.0028;
55.2039;5.0028;
55.2049;5.0028;
55.2059;5.0028;
55.2069;5.0028;
55.2079;5.0028;
55.2089;5.0028;
55.2099;5.0028;
55.2109;5.0028;
55.2119;5.0028;
55.2129;5.0028;
55.2139;5.0028;
55.2149;5.0028;
55.2159;5.0028;
55.2169;5.0028;
55.2179;5.0028;
55.2189;5.0028;
55.2199;5.0028;
55.2209;5.0028;
55.2219;5.0028;
55.2229;5.0028;
55.2239;5.0028;
55.2249;5.0028;
55.2259;5.0028;
55.2269;5.0028;
55.2279;5.0028;
55.2289;5.0028;
55.2299;5.0028;
55.2309;5.0028;
55.2319;5.0028;
55.2329;5.0028;
55.2339;5.0028;
55.2349;5.0028;
55.2359;5.0028;
55.2369;5.0028;
55.2379;5.0028;
55.2389;5.0028;
55.2399;5.0028;
55.2409;5.0028;
55.2419;5.0028;
55.2429;5.0028;
55.2439;5.0028;
55.2449;5.0028;
55.2459;5.0028;
55.2469;5.0028;
55.2479;5.0028;
55.2489;5.0028;
55.2499;5.0028;
55.2509;5.0028;
55.2519;5.0028;
55.2529;5.0028;
55.2539;5.0028;
55.2549;5.0028;
55.2559;5.0028;
55.2569;5.0028;
55.2579;5.0028;
55.2589;5.0028;
55.2599;5.0028;
55.2609;5.0028;
55.2619;5.0028;
55.2629;5.0028;
55.2639;5.0028;
55.2649;5.0028;
55.2659;5.0028;
55.2669;5.0028;
55.2679;5.0028;
55.2689;5.0028;
55.2699;5.0028;
55.2709;5.0028;
55.2719;5.0028;
55.2729;5.0028;
55.2739;5.0028;
55.2749;5.0028;
55.2759;5.0028;
55.2769;5.0028;
55.2779;5.0028;
55.2789;5.0028;
55.2799;5.0028;
55.2809;5.0028;
55.2819;5.0028;
55.2829;5.0028;
55.2839;5.0028;
55.2849;5.0028;
55.2859;5.0028;
55.2869;5.0028;
55.2879;5.0028;
55.2889;5.0028;
55.2899;5.0028;
55.2909;5.0028;
55.2919;5.0028;
55.2929;5.0028;
55.2939;5.0028;
55.2949;5.0028;
55.2959;5.0028;
55.2969;5.0028;
55.2979;5.0028;
55.2989;5.0028;
55.2999;5.0028;
55.3009;5.0028;
55.3019;5.0028;
55.3029;5.0028;
55.3039;5.0028;
55.3049;5.0028;
55.3059;5.0028;
55.3069;5.0028;
55.3079;5.0028;
55.3089;5.0028;
55.3099;5.0028;
55.3109;5.0028;
55.3119;5.0028;
55.3129;5.0028;
55.3139;5.0028;
55.3149;5.0028;
55.3159;5.0028;
55.3169;5.0028;
55.3179;5.0028;
55.3189;5.0028;
55.3199;5.0028;
55.3209;5.0028;
55.3219;5.0028;
55.3229;5.0028;
55.3239;5.0028;
55.3249;5.0028;
55.3259;5.0028;
55.3269;5.0028;
55.3279;5.0028;
55.3289;5.0028;
55.3299;5.0028;
55.3309;5.0028;
55.3319;5.0028;
55.3329;5.0028;
55.3339;5.0028;
55.3349;5.0028;
55.3359;5.0028;
55.3369;5.0028;
55.3379;5.0028;
55.3389;5.0028;
55.3399;5.0028;
55.3409;5.0028;
55.3419;5.0028;
55.3429;5.0028;
55.3439;5.0028;
55.3449;5.0028;
55.3459;5.0028;
55.3469;5.0028;
55.3479;5.0028;
55.3489;5.0028;
55.3499;5.0028;
55.3509;5.0028;
55.3519;5.0028;
55.3529;5.0028;
55.3539;5.0028;
55.3549;5.0028;
55.3559;5.0028;
55.3569;5.0028;
55.3579;5.0028;
55.3589;5.0028;
55.3599;5.0028;
55.3609;5.0028;
55.3619;5.0028;
55.3629;5.0028;
55.3639;5.0028;
55.3649;5.0028;
55.3659;5.0028;
55.3669;5.0028;
55.3679;5.0028;
55.3689;5.0028;
55.3699;5.0028;
55.3709;5.0028;
55.3719;5.0028;
55.3729;5.0028;
55.3739;5.0028;
55.3749;5.0028;
55.3759;5.0028;
55.3769;5.0028;
55.3779;5.0028;
55.3789;5.0028;
55.3799;5.0028;
55.3809;5.0028;
55.3819;5.0028;
55.3829;5.0028;
55.3839;5.0028;
55.3849;5.0028;
55.3859;5.0028;
55.3869;5.0028;
55.3879;5.0028;
55.3889;5.0028;
55.3899;5.0028;
55.3909;5.0028;
55.3919;5.0028;
55.3929;5.0028;
55.3939;5.0028;
55.3949;5.0028;
55.3959;5.0028;
55.3969;5.0028;
55.3979;5.0028;
55.3989;5.0028;
55.3999;5.0028;
55.4009;5.0028;
55.4019;5.0028;
55.4029;5.0028;
55.4039;5.0028;
55.4049;5.0028;
55.4059;5.0028;
55.4069;5.0028;
55.4079;5.0028;
55.4089;5.0028;
55.4099;5.0028;
55.4109;5.0028;
55.4119;5.0028;
55.4129;5.0028;
55.4139;5.0028;
55.4149;5.0028;
55.4159;5.0028;
55.4169;5.0028;
55.4179;5.0028;
55.4189;5.0028;
55.4199;5.0028;
55.4209;5.0028;
55.4219;5.0028;
55.4229;5.0028;
55.4239;5.0028;
55.4249;5.0028;
55.4259;5.0028;
55.4269;5.0028;
55.4279;5.0028;
55.4289;5.0028;
55.4299;5.0028;
55.4309;5.0028;
55.4319;5.0028;
55.4329;5.0028;
55.4339;5.0028;
55.4349;5.0028;
55.4359;5.0028;
55.4369;5.0028;
55.4379;5.0028;
55.4389;5.0028;
55.4399;5.0028;
55.4409;5.0028;
55.4419;5.0028;
55.4429;5.0028;
55.4439;5.0028;
55.4449;5.0028;
55.4459;5.0028;
55.4469;5.0028;
55.4479;5.0028;
55.4489;5.0028;
55.4499;5.0028;
55.4509;5.0028;
55.4519;5.0028;
55.4529;5.0028;
55.4539;5.0028;
55.4549;5.0028;
55.4559;5.0028;
55.4569;5.0028;
55.4579;5.0028;
55.4589;5.0028;
55.4599;5.0028;
55.4609;5.0028;
55.4619;5.0028;
55.4629;5.0028;
55.4639;5.0028;
55.4649;5.0028;
55.4659;5.0028;
55.4669;5.0028;
55.4679;5.0028;
55.4689;5.0028;
55.4699;5.0028;
55.4709;5.0028;
55.4719;5.0028;
55.4729;5.0028;
55.4739;5.0028;
55.4749;5.0028;
55.4759;5.0028;
55.4769;5.0028;
55.4779;5.0028;
55.4789;5.0028;
55.4799;5.0028;
55.4809;5.0028;
55.4819;5.0028;
55.4829;5.0028;
55.4839;5.0028;
55.4849;5.0028;
55.4859;5.0028;
55.4869;5.0028;
55.4879;5.0028;
55.4889;5.0028;
55.4899;5.0028;
55.4909;5.0028;
55.4919;5.0028;
55.4929;5.0028;
55.4939;5.0028;
55.4949;5.0028;
55.4959;5.0028;
55.4969;5.0028;
55.4979;5.0028;
55.4989;5.0028;
55.4999;5.0028;
55.5009;5.0028;
55.5019;5.0028;
55.5029;5.0028;
55.5039;5.0028;
55.5049;5.0028;
55.5059;5.0028;
55.5069;5.0028;
55.5079;5.0028;
55.5089;5.0028;
55.5099;5.0028;
55.5109;5.0028;
55.5119;5.0028;
55.5129;5.0028;
55.5139;5.0028;
55.5149;5.0028;
55.5159;5.0028;
55.5169;5.0028;
55.5179;5.0028;
55.5189;5.0028;
55.5199;5.0028;
55.5209;5.0028;
55.5219;5.0028;
55.5229;5.0028;
